angle, ax, az, gy, dt
35.6219, -19440, 22536, 12641, 0.0030
41.7019, -10632, 19080, -2822, 0.0040
45.5844, -18200, 15724, -11368, 0.0040
44.3846, -9772, 19080, -15851, 0.0040
9.0961, 4092, 10532, -22744, 0.0030
-5.0341, 264, 17172, -24504, 0.0040
-14.5320, 9516, 11256, -23492, 0.0030
-26.1310, 5964, 13228, -18180, 0.0040
-26.2847, 9720, 11372, -17510, 0.0040
-32.2551, 12396, 16844, -18037, 0.0030
-36.4890, 19208, 16388, 469, 0.0040
-42.0930, 16436, 14704, 7314, 0.0040
-33.1280, 11464, 18348, 18230, 0.0030
-12.4855, 1788, 13708, 25055, 0.0040
3.7114, -80, 16928, 23801, 0.0030
16.4688, -4092, 12480, 22721, 0.0040
28.7051, -5880, 12704, 19652, 0.0030
27.8331, -3668, 12388, 19922, 0.0040
33.8854, -12108, 16160, 18070, 0.0040
46.0721, -22708, 25796, 4767, 0.0030
50.7763, -23020, 21576, -2015, 0.0040
44.3350, -11112, 19996, -15915, 0.0040
37.1405, -12372, 19160, -19845, 0.0030
2.4984, 8452, 10060, -22149, 0.0040
-17.9161, 1688, 12592, -26255, 0.0040
-16.6928, 8840, 11400, -20607, 0.0030
-26.0370, 6812, 13676, -21119, 0.0040
-22.5360, 10188, 17172, -19055, 0.0040
-40.0962, 28084, 14948, -11474, 0.0030
-32.6245, 5184, 17608, 3183, 0.0040
-26.0920, 18360, 15668, 11827, 0.0040
-27.8747, 5252, 14184, 19641, 0.0030
-1.5169, -840, 16676, 22096, 0.0040
8.8466, -100, 15468, 21336, 0.0030
19.4653, -5640, 12576, 20970, 0.0040
31.5249, -6692, 14720, 17444, 0.0040
33.2838, -7252, 13676, 16244, 0.0030
47.1828, -20260, 15700, 18066, 0.0040
60.9403, -17312, 11764, 626, 0.0030
52.2504, -15672, 21864, -8080, 0.0040
28.3634, -3008, 19908, -18246, 0.0040
12.8206, -1708, 20036, -25258, 0.0030
11.5594, -1540, 13944, -25990, 0.0040
-12.4747, 10108, 10828, -24416, 0.0040
-38.3103, 11028, 10748, -18384, 0.0030
-29.7190, 7496, 15372, -19495, 0.0040
-20.4277, 8132, 15916, -16750, 0.0040
-38.2485, 23176, 12440, -14927, 0.0040
-40.4394, 9204, 14748, 783, 0.0030
-45.5575, 28660, 9124, -3945, 0.0040
-37.6952, 5872, 19660, 17936, 0.0030
-29.3541, 17664, 11740, 20425, 0.0040
-20.2521, -384, 17816, 24788, 0.0040
13.3862, -3268, 16956, 26150, 0.0030
20.5238, -4296, 15324, 19779, 0.0040
22.8639, -4028, 14316, 20589, 0.0030
31.1189, -8848, 14052, 18904, 0.0040
47.1274, -20800, 18948, 17607, 0.0040
54.7060, -7728, 7000, 4058, 0.0030
45.2467, -13332, 23456, -11150, 0.0040
37.1072, -12444, 19980, -12130, 0.0030
12.2708, 5320, 14916, -25468, 0.0040
2.3211, -3660, 16480, -25880, 0.0040
-10.6015, 14924, 14576, -25084, 0.0030
-33.5345, 8504, 12800, -17410, 0.0040
-25.5158, 8476, 14900, -18933, 0.0040
-24.0988, 11208, 18840, -17966, 0.0040
-40.0165, 21988, 11748, -6846, 0.0030
-47.8654, 13100, 12228, -485, 0.0040
-27.0827, 7548, 19704, 16235, 0.0040
-30.0299, 14592, 10892, 16827, 0.0030
-19.0076, -332, 21276, 22567, 0.0040
8.9637, -716, 16328, 24412, 0.0030
17.7946, -5428, 16128, 21059, 0.0040
18.4883, -916, 13140, 20451, 0.0030
21.0300, -6856, 15584, 18997, 0.0040
46.4134, -18704, 13284, 19957, 0.0040
54.9478, -11544, 13140, 3751, 0.0030
49.2556, -22440, 23256, -4823, 0.0040
37.3838, -4620, 14296, -8871, 0.0040
27.6834, -9180, 19684, -25419, 0.0030
16.2705, 1072, 13660, -23161, 0.0040
-10.0441, 6496, 12408, -25103, 0.0030
-26.0547, 9400, 12648, -19460, 0.0040
-19.7071, 4132, 15556, -20886, 0.0040
-16.2238, 9296, 16292, -17622, 0.0040
-38.2861, 20236, 12016, -14656, 0.0030
-36.7480, 8024, 15660, -1056, 0.0040
-44.7370, 23900, 6092, 3139, 0.0040
-28.0689, -2172, 20760, 8900, 0.0030
-2.5416, 6660, 14140, 22282, 0.0040
-7.0283, 1028, 17384, 25931, 0.0030
13.9292, -5568, 18452, 19051, 0.0040
19.8421, -2648, 17328, 14977, 0.0030
16.0711, -2108, 12896, 17918, 0.0040
24.4124, -6708, 14156, 15713, 0.0030
45.7226, -17396, 13604, 15594, 0.0040
46.8479, -9256, 17236, -9192, 0.0040
41.8607, -17184, 18616, -10758, 0.0030
36.5289, -4108, 12772, -17747, 0.0040
4.3630, 5312, 13700, -22318, 0.0040
-5.3624, 464, 16808, -25474, 0.0030
-16.8233, 11180, 11532, -22418, 0.0040
-26.7947, 6712, 17004, -18519, 0.0040
-20.3742, 8968, 14600, -17113, 0.0030
-38.3929, 18072, 11448, -16224, 0.0040
-49.3375, 15148, 11060, 1053, 0.0040
-52.1473, 17792, 8724, 5530, 0.0030
-33.1913, 4708, 16244, 8021, 0.0040
-12.8195, 5996, 13860, 16971, 0.0030
-13.4251, 5532, 17132, 25368, 0.0040
5.5454, -5016, 19544, 23751, 0.0030
23.8722, -6608, 19248, 19052, 0.0040
20.8428, -1944, 13416, 20872, 0.0040
25.8190, -7048, 12700, 19663, 0.0030
44.4358, -11820, 11592, 18229, 0.0040
53.9147, -10344, 9192, 2431, 0.0030
59.9211, -25916, 16132, 655, 0.0040
21.5802, 2388, 4512, -12014, 0.0040
13.3875, -17612, 19432, -20199, 0.0030
6.6069, 10400, 11924, -23887, 0.0040
-27.0787, 5060, 10724, -16840, 0.0030
-16.5911, 7500, 20152, -14095, 0.0040
-20.8512, 9756, 14640, -15946, 0.0040
-34.9323, 16520, 14532, -14980, 0.0030
-47.7158, 18156, 10568, 2409, 0.0040
-22.6398, -236, 16860, 11662, 0.0040
-19.2120, 17336, 12896, 21480, 0.0030
-11.3975, -4556, 15760, 21887, 0.0040
14.1053, 804, 19524, 16435, 0.0040
13.2273, -3992, 15292, 17486, 0.0030
22.9141, -4468, 14616, 17015, 0.0040
20.6797, -2500, 13892, 15716, 0.0030
40.3375, -24780, 16480, 15006, 0.0040
21.6474, 5648, 11320, -10202, 0.0040
18.1945, -21676, 18068, -11943, 0.0030
16.9299, 5936, 10792, -17967, 0.0040
-20.6212, 6264, 13568, -13366, 0.0040
-14.6076, 5184, 16904, -12288, 0.0030
-16.2734, 9756, 18220, -11571, 0.0040
-21.0357, 7544, 15120, -11095, 0.0040
-40.7974, 28444, 11532, -4808, 0.0030
-54.2890, 15484, 11072, 19967, 0.0040
-49.7920, 17560, 10316, 17398, 0.0040
-14.8974, -4624, 16824, 26052, 0.0030
26.2967, -6068, 14476, 20028, 0.0040
20.4896, -796, 12296, 21241, 0.0040
21.4067, -5896, 12808, 20363, 0.0030
33.7135, -8636, 15980, 18899, 0.0040
47.7568, -24736, 18560, 6463, 0.0030
48.1174, -9012, 15744, -3665, 0.0040
48.9922, -18028, 12416, -14313, 0.0040
36.8127, -1988, 19848, -17873, 0.0030
5.0165, 1992, 14440, -24083, 0.0040
-3.5459, 2992, 15256, -23656, 0.0040
-19.8935, 9752, 11316, -23072, 0.0030
-27.9053, 7948, 15420, -18715, 0.0040
-25.1401, 9456, 13388, -16946, 0.0040
-35.9257, 14284, 12416, -17789, 0.0030
-45.3695, 17700, 12576, -815, 0.0040
-56.4150, 26152, 8776, -1448, 0.0040
-33.4129, 3916, 24504, 20080, 0.0030
-24.0177, 16216, 12052, 22537, 0.0040
-13.6558, -3600, 17736, 27638, 0.0030
12.9919, 16, 12992, 22081, 0.0040
19.3116, -6612, 14644, 19354, 0.0030
32.8263, -6560, 12884, 21270, 0.0040
35.5156, -7956, 14024, 18276, 0.0040
48.3787, -31752, 23796, 8726, 0.0030
46.5971, -9956, 19764, -6115, 0.0040
43.7863, -20752, 18640, -15221, 0.0030
39.6101, -7048, 20652, -21402, 0.0040
4.6253, 4356, 11024, -22692, 0.0040
-11.2532, 3196, 13844, -24778, 0.0030
-12.9038, 6148, 13228, -20507, 0.0040
-20.4278, 9184, 17284, -20651, 0.0040
-22.2397, 9944, 18128, -18738, 0.0030
-40.9982, 23372, 10504, -10727, 0.0040
-45.0269, 9592, 12628, -188, 0.0040
-27.8206, 11036, 17648, 13709, 0.0030
-28.1862, 9524, 11980, 17574, 0.0040
-11.5926, -256, 18360, 22597, 0.0040
8.6065, -520, 16020, 25820, 0.0030
15.8495, -3784, 13796, 20825, 0.0040
20.9797, -3032, 13948, 19406, 0.0030
23.8961, -5268, 13588, 20157, 0.0040
45.0196, -20396, 14552, 20204, 0.0030
51.0766, -6700, 10012, 4008, 0.0040
41.6740, -14412, 19572, -7383, 0.0040
35.9265, -7612, 18208, -12128, 0.0030
10.0679, 4552, 17236, -25914, 0.0040
2.8737, -2004, 12976, -25034, 0.0040
-12.0021, 11480, 11580, -25465, 0.0030
-24.8950, 4844, 15588, -16510, 0.0040
-15.2645, 7268, 15248, -19255, 0.0040
-23.1203, 10752, 16492, -16374, 0.0030
-40.6182, 20368, 11412, -10681, 0.0040
-40.8994, 9852, 14544, 2682, 0.0040
-28.2714, 12344, 16916, 13968, 0.0030
-30.0070, 9688, 12400, 16507, 0.0040
-9.4380, -1476, 18044, 21918, 0.0040
7.0922, 1396, 15872, 25809, 0.0030
14.8994, -5632, 15212, 21075, 0.0040
26.1373, -4516, 14228, 18697, 0.0030
29.2763, -6664, 13268, 18606, 0.0040
44.0360, -15652, 14588, 17849, 0.0040
56.2953, -14864, 11748, 2965, 0.0030
56.6165, -22364, 19864, -6462, 0.0040
43.0854, -5144, 11000, -12594, 0.0040
19.3701, -480, 19720, -28055, 0.0030
-1.0028, 3268, 11896, -23324, 0.0040
-15.5061, 8164, 15576, -25900, 0.0030
-17.6157, 5584, 15584, -18896, 0.0040
-19.9836, 8364, 13192, -20088, 0.0040
-28.9764, 12848, 16536, -18722, 0.0030
-41.5585, 19880, 12424, -4877, 0.0040
-52.5577, 17064, 9728, 1581, 0.0040
-39.3197, 11712, 18780, 12468, 0.0030
-20.2863, 5808, 13816, 20047, 0.0040
-7.2949, 2112, 18808, 24051, 0.0040
8.7032, -2620, 16096, 24469, 0.0030
22.0888, -5544, 14868, 21211, 0.0040
19.5716, -928, 12368, 20906, 0.0030
21.8004, -6256, 13448, 19862, 0.0040
46.6431, -19688, 14308, 20186, 0.0030
53.7947, -6412, 7724, 5009, 0.0040
46.2721, -18060, 21852, -7554, 0.0030
35.3447, -5920, 17884, -10734, 0.0040
11.6691, 2204, 17480, -25341, 0.0040
3.9768, -728, 13120, -25233, 0.0030
-12.2786, 10936, 13188, -26350, 0.0040
-36.3718, 10008, 9976, -16183, 0.0040
-30.7815, 7700, 13996, -20478, 0.0030
-22.2062, 8768, 16556, -17373, 0.0040
-39.5752, 23512, 11644, -12060, 0.0040
-50.3917, 16072, 13444, 906, 0.0040
-43.7983, 18252, 14712, 13276, 0.0030
-32.8372, 8416, 15428, 15775, 0.0040
-6.0728, -700, 18504, 23609, 0.0030
3.8498, 2456, 15364, 26254, 0.0040
14.1061, -6204, 14820, 22004, 0.0030
25.1284, -3336, 14244, 18971, 0.0040
23.5117, -4388, 12364, 19442, 0.0030
40.2083, -14700, 13912, 18868, 0.0040
58.1623, -14820, 10076, 3287, 0.0040
55.9463, -16104, 17372, -5296, 0.0030
39.9210, -5292, 11740, -14235, 0.0040
20.1141, -1352, 20380, -23185, 0.0040
5.1859, 1088, 11396, -25175, 0.0030
-10.9881, 7704, 14208, -26010, 0.0040
-32.4224, 9956, 8852, -17610, 0.0040
-30.1874, 6760, 14972, -21340, 0.0030
-20.8786, 9004, 15768, -18083, 0.0040
-40.4708, 24644, 12248, -13019, 0.0040
-47.7773, 13332, 13384, 152, 0.0030
-41.2471, 18500, 14836, 12268, 0.0040
-36.8619, 10404, 14080, 15392, 0.0030
-12.3440, 796, 17744, 23319, 0.0040
3.8343, 1304, 16252, 27645, 0.0040
16.4805, -6056, 14324, 22429, 0.0030
23.6861, -2284, 12872, 19727, 0.0040
22.9985, -4992, 12616, 20425, 0.0030
38.2421, -11728, 13696, 18907, 0.0040
48.5219, -24212, 26484, 5828, 0.0040
50.8180, -19696, 19148, -3342, 0.0030
52.0097, -9280, 9148, -13906, 0.0040
43.5344, -12392, 22136, -20343, 0.0030
13.4591, 3100, 12052, -24397, 0.0040
-7.3112, 2724, 12844, -26071, 0.0040
-28.4806, 12360, 8008, -19389, 0.0030
-34.7021, 6892, 15092, -21836, 0.0040
-19.4260, 7048, 14180, -17158, 0.0040
-38.2580, 19276, 10036, -16387, 0.0030
-49.1718, 16728, 14656, 158, 0.0040
-46.8926, 19828, 12116, 8871, 0.0040
-38.2359, 10464, 16908, 12978, 0.0030
-11.7113, 1700, 16368, 22380, 0.0040
-0.6422, 2908, 16268, 27100, 0.0040
12.9456, -5656, 14420, 22226, 0.0030
24.4635, -3292, 14076, 18368, 0.0040
17.1800, -1360, 11272, 20895, 0.0030
25.8586, -7924, 13428, 17549, 0.0040
45.7873, -17292, 16252, 14418, 0.0040
40.2277, -6384, 17592, 306, 0.0030
32.4652, -13932, 22224, -13282, 0.0040
34.4871, -9660, 21376, -14312, 0.0030
5.1079, 6924, 14008, -25681, 0.0040
-0.1679, -3916, 15448, -25928, 0.0040
-9.9897, 13460, 12896, -21883, 0.0030
-31.1418, 7252, 13480, -19278, 0.0040
-24.2660, 8448, 13304, -18340, 0.0040
-29.4568, 11736, 14572, -17491, 0.0030
-37.5092, 17104, 14856, -1598, 0.0040
-49.8780, 19428, 9420, 5154, 0.0040
-42.9995, 12796, 17864, 13250, 0.0030
-25.9994, 6864, 11588, 22032, 0.0040
-17.1835, 5360, 16096, 24478, 0.0040
4.1076, -3468, 16196, 22951, 0.0030
20.9496, -4176, 15148, 19613, 0.0040
17.4482, -1000, 11164, 21385, 0.0030
23.8841, -7584, 14092, 19490, 0.0040
36.8490, -8616, 14276, 18546, 0.0030
42.1878, -13612, 16504, 1220, 0.0040
53.9874, -29612, 20848, 9242, 0.0040
39.0629, -1880, 10552, -17790, 0.0030
30.4427, -19492, 24480, -21233, 0.0040
17.8779, 3484, 13240, -22786, 0.0040
-3.6676, 1008, 12624, -28250, 0.0030
-17.7609, 12324, 13232, -21595, 0.0040
-29.7745, 7336, 13444, -20236, 0.0040
-24.4619, 8580, 13436, -19015, 0.0030
-39.0619, 17072, 10708, -17475, 0.0040
-43.8713, 14840, 16148, -831, 0.0040
-42.7941, 20160, 13424, 2961, 0.0030
-34.2182, 8948, 18492, 12161, 0.0040
-16.2815, 5288, 13716, 22741, 0.0040
-9.9386, 3936, 16580, 25873, 0.0030
7.5398, -3532, 14300, 22726, 0.0040
26.9626, -6892, 14368, 19893, 0.0030
24.4702, -1724, 10964, 21161, 0.0040
26.8897, -8072, 13712, 19032, 0.0030
45.6417, -14776, 14028, 19583, 0.0040
41.6907, -5072, 11976, 1976, 0.0040
44.8124, -28588, 21284, -610, 0.0030
22.0476, 3764, 9248, -12325, 0.0040
15.1375, -20468, 24360, -23956, 0.0030
6.5689, 8964, 11112, -25340, 0.0040
-23.3377, 3360, 9352, -18355, 0.0040
-14.2735, 6492, 16788, -17109, 0.0030
-21.6597, 8368, 12156, -18082, 0.0040
-41.8751, 22584, 12308, -18205, 0.0040
-53.2557, 18824, 11736, 9303, 0.0030
-43.6362, 13088, 14092, 5536, 0.0040
-20.7331, 4068, 18224, 24011, 0.0030
-3.5872, 1924, 12012, 22419, 0.0040
0.8113, 996, 14644, 21523, 0.0040
16.6448, -5992, 14248, 19104, 0.0030
26.9530, -3924, 12984, 18522, 0.0040
22.6767, -3708, 14540, 16883, 0.0030
26.3204, -7212, 16092, 17277, 0.0040
37.7420, -13256, 17296, 2801, 0.0030
50.7452, -23248, 19112, 2980, 0.0040
18.1851, 3452, 6744, -16054, 0.0040
13.3985, -19772, 22360, -17453, 0.0030
3.9777, 13848, 13532, -25589, 0.0040
-18.1265, 464, 9520, -14487, 0.0030
-7.1498, 7068, 15848, -14662, 0.0040
-22.7086, 9140, 13636, -13317, 0.0040
-16.1107, 2560, 13240, -15035, 0.0030
-34.3868, 29716, 10404, -2715, 0.0040
-39.0184, 4836, 12584, 15886, 0.0040
-35.4564, 19428, 9444, 18316, 0.0030
-15.8022, -5544, 16896, 19907, 0.0040
21.6714, -3128, 16204, 15915, 0.0030
10.3974, 1064, 14024, 18468, 0.0040
11.8103, -3212, 13308, 18049, 0.0040
23.3702, -6104, 17724, 14710, 0.0030
34.1925, -15212, 21360, 9947, 0.0040
43.3874, -10884, 14116, 4041, 0.0030
44.4626, -18760, 23628, -18036, 0.0040
41.4543, -12880, 20432, -17222, 0.0040
3.0301, 9964, 12652, -23953, 0.0040
-12.8871, -104, 16848, -21309, 0.0030
-9.2672, 8096, 13428, -20475, 0.0040
-22.5323, 7164, 14512, -17004, 0.0030
-18.8395, 5408, 12240, -15939, 0.0040
-34.1396, 17784, 11652, -16267, 0.0040
-49.2041, 16068, 11464, 2083, 0.0030
-48.3387, 15556, 10568, 9468, 0.0040
-38.7058, 13232, 18384, 18804, 0.0040
-5.0210, -3136, 15672, 23422, 0.0030
8.0494, 2952, 17180, 23667, 0.0040
13.0985, -5180, 13192, 22338, 0.0030
32.1810, -8812, 16172, 18001, 0.0040
33.5371, -6068, 13480, 18587, 0.0030
44.5675, -20116, 16508, 18672, 0.0040
54.5516, -9872, 10020, 1641, 0.0040
45.7343, -17828, 26648, -10275, 0.0030
33.7782, -6040, 15572, -16278, 0.0040
3.8515, 6860, 14380, -26531, 0.0040
0.1024, -4160, 17052, -22116, 0.0030
-2.8379, 7280, 11904, -24401, 0.0040
-23.0366, 7512, 14876, -17448, 0.0030
-21.8867, 5388, 9576, -17209, 0.0040
-24.8859, 10784, 16844, -18462, 0.0040
-37.3515, 17792, 12596, -3660, 0.0040
-50.6742, 17896, 10364, 4181, 0.0030
-42.9892, 13572, 16248, 14276, 0.0040
-30.5206, 7700, 10852, 20636, 0.0030
-13.1389, 1548, 16268, 25159, 0.0040
8.8506, -2180, 14744, 22537, 0.0040
23.3280, -5808, 13164, 20716, 0.0030
24.8514, -2588, 12708, 20762, 0.0040
27.1541, -7780, 14356, 18846, 0.0030
46.6496, -18556, 15268, 19093, 0.0040
57.6949, -11344, 9228, 3276, 0.0040
50.3685, -18516, 24848, -9778, 0.0030
34.1169, -5084, 14872, -13481, 0.0040
7.4882, 4760, 16684, -28642, 0.0040
-1.2692, -420, 16060, -24230, 0.0030
-9.8446, 7244, 11080, -25258, 0.0040
-20.9156, 6144, 16192, -18233, 0.0030
-14.3264, 4756, 12944, -19378, 0.0040
-22.3493, 11944, 16040, -18701, 0.0040
-39.0183, 17988, 13072, -4539, 0.0030
-36.5328, 9844, 15528, 3627, 0.0040
-30.5315, 15412, 16804, 14422, 0.0040
-33.1521, 8652, 11080, 21261, 0.0030
-13.7633, 1236, 17444, 24564, 0.0040
12.3032, -4024, 15992, 22329, 0.0030
23.8752, -4304, 12352, 20589, 0.0040
21.6796, -2052, 12100, 20364, 0.0040
25.0959, -7464, 15140, 18537, 0.0030
46.4943, -20552, 15788, 18808, 0.0040
51.8396, -6476, 8512, 3885, 0.0030
43.8133, -19624, 25720, -12050, 0.0040
35.9864, -8076, 19884, -13503, 0.0040
1.5174, 8956, 14708, -27509, 0.0030
-6.7420, -1820, 17636, -23690, 0.0040
-6.7313, 8200, 13548, -24991, 0.0040
-23.9171, 6456, 11740, -17115, 0.0030
-20.3087, 5600, 12496, -19288, 0.0040
-32.2547, 15088, 11560, -18041, 0.0040
-46.6854, 18220, 13436, 555, 0.0030
-49.8580, 17724, 10388, 6541, 0.0040
-35.4939, 9348, 19872, 15069, 0.0030
-25.0796, 8896, 10876, 22669, 0.0040
-15.5033, 1816, 16096, 24545, 0.0040
14.1320, -5512, 14988, 21207, 0.0030
29.4137, -6120, 13564, 19281, 0.0040
23.4192, -1524, 10548, 20368, 0.0030
25.6933, -8368, 15164, 17339, 0.0040
46.5463, -18704, 15776, 17760, 0.0040
36.7295, -2044, 11900, 1393, 0.0030
35.0731, -30328, 27992, -7291, 0.0040
29.7146, 148, 13728, -14268, 0.0030
6.9491, -680, 15816, -30563, 0.0040
-3.5904, 5792, 14700, -22767, 0.0030
-24.2382, 5968, 7348, -22259, 0.0040
-23.8944, 6208, 16360, -18298, 0.0040
-21.9213, 7644, 10760, -18488, 0.0030
-41.1464, 17704, 10544, -18534, 0.0040
-53.3475, 21336, 12184, 2108, 0.0040
-53.9224, 18236, 10092, 4808, 0.0030
-35.6554, 8532, 18980, 17675, 0.0040
-21.1637, 7080, 11032, 24783, 0.0040
-10.4050, 732, 15496, 24261, 0.0030
13.4842, -3704, 13644, 21427, 0.0040
26.1826, -5580, 13280, 19876, 0.0030
23.7657, -2320, 12660, 20431, 0.0040
24.6521, -7716, 16832, 17066, 0.0030
40.0385, -18520, 21092, 16180, 0.0040
22.3514, 1828, 9880, 4038, 0.0040
25.8684, -32768, 28500, -8024, 0.0030
21.8755, 3960, 12280, -15759, 0.0040
4.0486, -3944, 16180, -24351, 0.0030
1.7205, 8028, 19428, -18367, 0.0040
-22.8295, 8012, 11216, -13609, 0.0040
-22.4598, 7064, 17536, -14379, 0.0030
-19.6650, 7696, 13340, -12574, 0.0040
-26.8043, 9824, 13460, -13912, 0.0040
-42.3857, 20944, 11324, 3455, 0.0030
-35.0364, 6452, 15828, 11097, 0.0040
-25.5767, 12892, 13760, 23570, 0.0030
-10.0508, -1780, 11896, 23222, 0.0040
19.8970, -5320, 17744, 20090, 0.0040
20.0685, -2832, 17664, 19577, 0.0030
22.6998, -6992, 17280, 17516, 0.0040
28.0399, -6144, 17112, 15999, 0.0040
38.2955, -23836, 25656, 7641, 0.0030
47.5250, -8752, 10936, 669, 0.0040
42.8579, -10260, 15112, -19604, 0.0030
36.4010, -11948, 24220, -16014, 0.0040
4.2259, 8472, 14700, -22005, 0.0040
-13.4528, 2928, 18496, -26028, 0.0030
-11.7492, 9080, 18184, -22476, 0.0040
-27.5611, 10700, 12444, -17116, 0.0040
-31.2835, 9368, 13768, -18816, 0.0030
-46.7438, 28308, 9356, -13801, 0.0040
-60.0714, 15364, 8360, 4588, 0.0040
-51.9586, 16908, 11332, 11909, 0.0030
-41.1900, 9516, 11228, 16939, 0.0040
-8.6571, -2520, 16612, 23917, 0.0030
7.9373, 1816, 14180, 23756, 0.0040
12.7638, -5544, 16868, 20799, 0.0040
27.0359, -6612, 16748, 18420, 0.0030
25.8811, -4932, 17168, 16019, 0.0040
40.3969, -19512, 16024, 17070, 0.0030
38.6441, -2056, 8900, -128, 0.0040
40.3547, -29548, 21072, -4163, 0.0030
33.3308, 116, 11892, -16141, 0.0040
19.0708, -10364, 20668, -24584, 0.0040
10.6410, 4852, 15516, -23942, 0.0030
-11.1973, 4788, 15552, -22363, 0.0040
-14.9323, 8260, 17828, -17120, 0.0040
-17.0700, 5612, 14140, -18323, 0.0030
-21.1485, 8468, 13028, -16885, 0.0040
-47.6225, 28760, 7872, -10484, 0.0040
-50.2561, 8924, 11064, 3988, 0.0030
-38.9497, 16400, 12452, 13223, 0.0040
-31.8975, 6836, 14504, 18032, 0.0040
0.1873, -3656, 18448, 25053, 0.0030
5.1219, 3752, 13476, 24429, 0.0040
8.7731, -5732, 17036, 21316, 0.0030
30.5829, -9660, 17980, 18230, 0.0040
30.6498, -5292, 15508, 16359, 0.0030
41.7360, -18972, 15664, 17039, 0.0040
51.5123, -8428, 10496, 34, 0.0040
51.7456, -30516, 24324, -402, 0.0030
27.1905, 1728, 9856, -17859, 0.0030
13.9963, -11108, 23088, -21538, 0.0040
1.7664, 10452, 15484, -26142, 0.0040
-17.9043, 4188, 16980, -19602, 0.0030
-14.1208, 8696, 17240, -15704, 0.0040
-19.6741, 6680, 14404, -17386, 0.0040
-22.4674, 9544, 15024, -17780, 0.0030
-42.6689, 22452, 10084, 266, 0.0040
-38.9628, 7328, 15284, 6737, 0.0040
-29.5349, 14152, 13040, 17352, 0.0030
-29.5006, 4592, 9412, 22051, 0.0040
0.7638, -4100, 17688, 23421, 0.0030
19.0476, -3420, 18256, 20381, 0.0040
19.6878, -4380, 17052, 20106, 0.0030
22.7265, -5148, 17116, 18657, 0.0040
28.8985, -8296, 16476, 15903, 0.0040
41.3788, -22924, 25308, 3971, 0.0030
57.1061, -24504, 14992, 3921, 0.0040
54.1254, -10920, 14596, -22348, 0.0030
39.6805, -14528, 24856, -17865, 0.0040
7.9220, 8412, 16868, -23699, 0.0040
-12.8024, 3884, 19788, -25577, 0.0030
-12.1642, 8324, 17620, -21767, 0.0040
-18.8032, 6992, 15404, -18125, 0.0040
-22.4067, 9144, 14320, -19563, 0.0040
-45.6560, 28752, 9760, -9240, 0.0030
-46.2826, 9292, 13528, 2760, 0.0040
-37.2678, 16552, 12136, 14300, 0.0030
-44.0310, 11140, 9872, 17506, 0.0040
-12.4089, -2936, 18420, 25303, 0.0040
8.9607, 1428, 14248, 23701, 0.0030
17.0489, -8540, 18004, 20510, 0.0040
32.9236, -8196, 16708, 19092, 0.0030
30.7990, -6836, 17548, 15311, 0.0040
43.8821, -19132, 14752, 16021, 0.0030
39.4025, -2100, 9296, 1837, 0.0040
37.3345, -27428, 23964, -8800, 0.0040
25.6829, 1972, 10980, -14992, 0.0030
8.5607, -3764, 13936, -25533, 0.0040
-2.9525, 10096, 15552, -24639, 0.0030
-23.9800, 7256, 14164, -19384, 0.0040
-18.3961, 8160, 20296, -15794, 0.0040
-21.0297, 8616, 13480, -17344, 0.0030
-38.9082, 17472, 11088, -17770, 0.0040
-53.2895, 18260, 9736, 6526, 0.0040
-56.9747, 14932, 6748, 7786, 0.0030
-38.8339, 6548, 13432, 17726, 0.0040
-5.9937, 148, 15028, 24634, 0.0040
6.5527, 248, 15632, 24154, 0.0030
16.2181, -6840, 19812, 20355, 0.0030
27.2075, -6456, 16716, 16572, 0.0040
28.3430, -6276, 16008, 16372, 0.0030
36.1240, -11568, 15492, 14256, 0.0040
48.7978, -16720, 15508, -930, 0.0040
58.8762, -19704, 12640, 574, 0.0030
33.4089, 424, 7732, -22298, 0.0040
21.2032, -12364, 18788, -18927, 0.0030
4.2900, 10856, 14484, -26061, 0.0040
-19.1655, 4060, 17140, -22041, 0.0040
-12.5201, 7592, 17108, -18434, 0.0030
-18.2841, 7536, 16180, -18051, 0.0040
-26.8202, 12128, 14012, -17943, 0.0040
-45.2988, 20680, 10828, -3668, 0.0040
-38.7061, 8260, 15320, 4407, 0.0030
-26.4133, 11288, 14224, 18202, 0.0040
-28.5028, 7280, 11252, 21796, 0.0030
-1.7243, -5088, 19012, 22845, 0.0040
22.0403, -4872, 18828, 20335, 0.0040
24.3929, -6332, 17448, 18941, 0.0030
